server_id,date,total_messages,new_members,active_members,total_members,day_of_week,is_weekend
server_007,2026-04-23,123,0,21,259,3,0
server_007,2026-04-24,283,7,60,266,4,0
server_007,2026-04-25,263,0,53,266,5,1
server_007,2026-04-26,181,3,32,269,6,1
server_007,2026-04-27,130,2,27,271,0,0
server_007,2026-04-28,242,2,63,273,1,0
server_007,2026-04-29,361,0,37,273,2,0
server_007,2026-04-30,127,1,32,274,3,0
server_007,2026-05-01,218,2,38,276,4,0
server_007,2026-05-02,234,0,28,276,5,1
server_007,2026-05-03,409,5,105,281,6,1
server_007,2026-05-04,256,0,35,281,0,0
server_007,2026-05-05,96,4,15,285,1,0
server_007,2026-05-06,295,3,64,288,2,0
server_007,2026-05-07,336,3,89,291,3,0
server_007,2026-05-08,308,4,105,295,4,0
server_007,2026-05-09,129,2,16,297,5,1
server_007,2026-05-10,156,0,24,297,6,1
server_007,2026-05-11,210,0,27,297,0,0
server_007,2026-05-12,168,1,47,298,1,0
server_007,2026-05-13,35,4,7,302,2,0
server_007,2026-05-14,204,1,103,303,3,0
server_007,2026-05-15,297,5,150,308,4,0
server_007,2026-05-16,233,20,78,328,5,1
server_007,2026-05-17,91,0,12,328,6,1
server_007,2026-05-18,284,2,34,330,0,0
server_007,2026-05-19,345,0,57,330,1,0
server_007,2026-05-20,50,2,12,332,2,0
server_007,2026-05-21,0,0,3,332,3,0
server_007,2026-05-22,218,4,46,336,4,0
server_007,2026-05-23,594,12,200,348,5,1
server_007,2026-05-24,333,0,171,348,6,1
server_007,2026-05-25,130,4,27,352,0,0
server_007,2026-05-26,198,2,33,354,1,0
server_007,2026-05-27,145,2,53,356,2,0
server_007,2026-05-28,318,2,66,358,3,0
server_007,2026-05-29,341,6,116,364,4,0
server_007,2026-05-30,145,1,41,365,5,1
server_007,2026-05-31,15,1,10,366,6,1
server_007,2026-06-01,241,2,84,368,0,0
server_007,2026-06-02,302,2,50,370,1,0
server_007,2026-06-03,328,0,70,370,2,0
server_007,2026-06-04,178,1,94,371,3,0
server_007,2026-06-05,400,0,202,371,4,0
server_007,2026-06-06,196,0,67,371,5,1
server_007,2026-06-07,75,2,23,373,6,1
server_007,2026-06-08,291,0,50,373,0,0
server_007,2026-06-09,225,0,29,373,1,0
server_007,2026-06-10,373,2,67,375,2,0
server_007,2026-06-11,283,0,49,375,3,0
server_007,2026-06-12,250,1,65,376,4,0
server_007,2026-06-13,174,4,29,380,5,1
server_007,2026-06-14,486,0,121,380,6,1
server_007,2026-06-15,235,0,49,380,0,0
server_007,2026-06-16,279,0,36,380,1,0
server_008,2025-12-18,58,1,1,1,3,0
server_008,2025-12-19,138,2,3,3,4,0
server_008,2025-12-20,314,0,3,3,5,1
server_008,2025-12-21,264,0,3,3,6,1
server_008,2025-12-22,264,3,6,6,0,0
server_008,2025-12-23,180,1,7,7,1,0
server_008,2025-12-24,176,1,8,8,2,0
server_008,2025-12-25,245,7,15,15,3,0
server_008,2025-12-26,157,1,16,16,4,0
server_008,2025-12-27,248,2,18,18,5,1
server_008,2025-12-28,351,9,27,27,6,1
server_008,2025-12-29,172,1,24,28,0,0
server_008,2025-12-30,233,0,28,28,1,0
server_008,2025-12-31,311,1,29,29,2,0
server_008,2026-01-01,205,0,29,29,3,0
server_008,2026-01-02,156,2,31,31,4,0
server_008,2026-01-03,210,6,37,37,5,1
server_008,2026-01-04,323,0,37,37,6,1
server_008,2026-01-05,509,0,37,37,0,0
server_008,2026-01-06,171,1,29,38,1,0
server_008,2026-01-07,237,0,38,38,2,0
server_008,2026-01-08,135,0,31,38,3,0
server_008,2026-01-09,205,1,39,39,4,0
server_008,2026-01-10,229,8,42,47,5,1
server_008,2026-01-11,283,1,37,48,6,1
server_008,2026-01-12,234,2,50,50,0,0
server_008,2026-01-13,289,0,50,50,1,0
server_008,2026-01-14,34,2,5,52,2,0
server_008,2026-01-15,143,0,32,52,3,0
server_008,2026-01-16,241,0,52,52,4,0
server_008,2026-01-17,346,1,51,53,5,1
server_008,2026-01-18,252,3,56,56,6,1
server_008,2026-01-19,209,5,41,61,0,0
server_008,2026-01-20,267,5,37,66,1,0
server_008,2026-01-21,269,0,66,66,2,0
server_008,2026-01-22,20,0,10,66,3,0
server_008,2026-01-23,222,8,74,74,4,0
server_008,2026-01-24,279,1,75,75,5,1
server_008,2026-01-25,144,1,28,76,6,1
server_008,2026-01-26,275,0,34,76,0,0
server_008,2026-01-27,308,2,46,78,1,0
server_008,2026-01-28,68,2,22,80,2,0
server_008,2026-01-29,167,0,41,80,3,0
server_008,2026-01-30,136,2,35,82,4,0
server_008,2026-01-31,123,1,22,83,5,1
server_008,2026-02-01,252,1,45,84,6,1
server_008,2026-02-02,291,3,43,87,0,0
server_008,2026-02-03,66,0,18,87,1,0
server_008,2026-02-04,88,0,25,87,2,0
server_008,2026-02-05,269,0,68,87,3,0
server_008,2026-02-06,267,5,55,92,4,0
server_008,2026-02-07,261,1,35,93,5,1
server_008,2026-02-08,144,1,15,94,6,1
server_008,2026-02-09,127,3,30,97,0,0
server_008,2026-02-10,295,0,97,97,1,0
server_008,2026-02-11,131,4,45,101,2,0
server_008,2026-02-12,311,1,38,102,3,0
server_008,2026-02-13,355,0,102,102,4,0
server_008,2026-02-14,293,0,100,102,5,1
server_008,2026-02-15,344,0,73,102,6,1
server_008,2026-02-16,178,0,29,102,0,0
server_008,2026-02-17,258,2,104,104,1,0
server_008,2026-02-18,314,0,104,104,2,0
server_008,2026-02-19,45,1,14,105,3,0
server_008,2026-02-20,178,1,90,106,4,0
server_008,2026-02-21,578,6,112,112,5,1
server_008,2026-02-22,360,2,77,114,6,1
server_008,2026-02-23,222,0,24,114,0,0
server_008,2026-02-24,241,3,80,117,1,0
server_008,2026-02-25,332,3,45,120,2,0
server_008,2026-02-26,261,0,33,120,3,0
server_008,2026-02-27,234,0,49,120,4,0
server_008,2026-02-28,218,0,36,120,5,1
server_008,2026-03-01,348,2,34,122,6,1
server_008,2026-03-02,167,4,23,126,0,0
server_008,2026-03-03,368,0,93,126,1,0
server_008,2026-03-04,198,0,53,126,2,0
server_008,2026-03-05,16,2,6,128,3,0
server_008,2026-03-06,198,0,40,128,4,0
server_008,2026-03-07,97,1,19,129,5,1
server_008,2026-03-08,449,1,76,130,6,1
server_008,2026-03-09,267,0,68,130,0,0
server_008,2026-03-10,230,1,118,131,1,0
server_008,2026-03-11,113,0,37,131,2,0
server_008,2026-03-12,211,3,55,134,3,0
server_008,2026-03-13,234,1,58,135,4,0
server_008,2026-03-14,308,7,56,142,5,1
server_008,2026-03-15,233,0,33,142,6,1
server_008,2026-03-16,124,0,26,142,0,0
server_008,2026-03-17,196,3,66,145,1,0
server_008,2026-03-18,277,3,30,148,2,0
server_008,2026-03-19,249,0,51,148,3,0
server_008,2026-03-20,88,0,10,148,4,0
server_008,2026-03-21,426,0,110,148,5,1
server_008,2026-03-22,231,3,43,151,6,1
server_008,2026-03-23,132,2,22,153,0,0
server_008,2026-03-24,191,2,40,155,1,0
server_008,2026-03-25,213,0,27,155,2,0
server_008,2026-03-26,240,1,34,156,3,0
server_008,2026-03-27,142,3,25,159,4,0
server_008,2026-03-28,185,4,163,163,5,1
server_008,2026-03-29,447,0,152,163,6,1
server_008,2026-03-30,149,7,54,170,0,0
server_008,2026-03-31,278,2,55,172,1,0
server_008,2026-04-01,287,0,61,172,2,0
server_008,2026-04-02,190,5,27,177,3,0
server_008,2026-04-03,158,2,33,179,4,0
server_008,2026-04-04,401,1,138,180,5,1
server_008,2026-04-05,224,1,117,181,6,1
server_008,2026-04-06,77,4,25,185,0,0
server_008,2026-04-07,376,0,129,185,1,0
server_008,2026-04-08,150,0,78,185,2,0
server_008,2026-04-09,212,0,46,185,3,0
server_008,2026-04-10,133,4,26,189,4,0
server_008,2026-04-11,230,0,120,189,5,1
server_008,2026-04-12,238,2,39,191,6,1
server_008,2026-04-13,179,0,47,191,0,0
server_008,2026-04-14,263,2,65,193,1,0
server_008,2026-04-15,236,0,82,193,2,0
server_008,2026-04-16,181,0,30,193,3,0
server_008,2026-04-17,236,2,28,195,4,0
server_008,2026-04-18,212,0,24,195,5,1
server_008,2026-04-19,272,0,58,195,6,1
server_008,2026-04-20,208,13,69,208,0,0
server_008,2026-04-21,252,1,44,209,1,0
server_008,2026-04-22,292,0,100,209,2,0
server_008,2026-04-23,100,0,22,209,3,0
server_008,2026-04-24,277,1,58,210,4,0
server_008,2026-04-25,265,2,90,212,5,1
server_008,2026-04-26,287,1,49,213,6,1
server_008,2026-04-27,142,2,20,215,0,0
server_008,2026-04-28,129,0,18,215,1,0
server_008,2026-04-29,177,5,91,220,2,0
server_008,2026-04-30,36,3,10,223,3,0
server_008,2026-05-01,149,1,14,224,4,0
server_008,2026-05-02,301,2,35,226,5,1
server_008,2026-05-03,378,0,63,226,6,1
server_008,2026-05-04,295,1,100,227,0,0
server_008,2026-05-05,278,1,96,228,1,0
server_008,2026-05-06,211,2,55,230,2,0
server_008,2026-05-07,311,1,107,231,3,0
server_008,2026-05-08,168,4,25,235,4,0
server_008,2026-05-09,351,0,60,235,5,1
server_008,2026-05-10,374,0,187,235,6,1
server_008,2026-05-11,0,0,4,235,0,0
server_008,2026-05-12,91,0,17,235,1,0
server_008,2026-05-13,88,0,13,235,2,0
server_008,2026-05-14,230,0,58,235,3,0
server_008,2026-05-15,308,0,40,235,4,0
server_008,2026-05-16,392,1,44,236,5,1
server_008,2026-05-17,137,2,23,238,6,1
server_008,2026-05-18,158,5,81,243,0,0
server_008,2026-05-19,281,1,140,244,1,0
server_008,2026-05-20,232,0,51,244,2,0
server_008,2026-05-21,190,0,38,244,3,0
server_008,2026-05-22,172,0,35,244,4,0
server_008,2026-05-23,140,4,28,248,5,1
server_008,2026-05-24,284,12,48,260,6,1
server_008,2026-05-25,289,2,60,262,0,0
server_008,2026-05-26,395,0,99,262,1,0
server_008,2026-05-27,303,1,106,263,2,0
server_008,2026-05-28,166,0,46,263,3,0
server_008,2026-05-29,0,0,1,263,4,0
server_008,2026-05-30,396,2,104,265,5,1
server_008,2026-05-31,395,0,131,265,6,1
server_008,2026-06-01,259,0,53,265,0,0
server_008,2026-06-02,274,4,39,269,1,0
server_008,2026-06-03,218,3,36,272,2,0
server_008,2026-06-04,348,2,119,274,3,0
server_008,2026-06-05,273,1,69,275,4,0
server_008,2026-06-06,0,0,4,275,5,1
server_008,2026-06-07,554,1,276,276,6,1
server_008,2026-06-08,298,1,150,277,0,0
server_008,2026-06-09,289,3,98,280,1,0
server_008,2026-06-10,224,6,59,286,2,0
server_008,2026-06-11,337,0,85,286,3,0
server_008,2026-06-12,260,2,66,288,4,0
server_008,2026-06-13,143,1,24,289,5,1
server_008,2026-06-14,396,0,198,289,6,1
server_008,2026-06-15,125,0,62,289,0,0
server_008,2026-06-16,42,2,18,291,1,0
server_009,2025-12-18,87,1,1,1,3,0
server_009,2025-12-19,225,0,1,1,4,0
server_009,2025-12-20,268,2,3,3,5,1
server_009,2025-12-21,200,0,3,3,6,1
server_009,2025-12-22,239,6,9,9,0,0
server_009,2025-12-23,109,2,11,11,1,0
server_009,2025-12-24,108,4,15,15,2,0
server_009,2025-12-25,167,0,15,15,3,0
server_009,2025-12-26,218,14,29,29,4,0
server_009,2025-12-27,139,2,31,31,5,1
server_009,2025-12-28,237,1,32,32,6,1
server_009,2025-12-29,357,3,35,35,0,0
server_009,2025-12-30,241,0,35,35,1,0
server_009,2025-12-31,221,2,37,37,2,0
server_009,2026-01-01,322,3,31,40,3,0
server_009,2026-01-02,61,1,17,41,4,0
server_009,2026-01-03,257,0,41,41,5,1
server_009,2026-01-04,307,1,42,42,6,1
server_009,2026-01-05,262,0,35,42,0,0
server_009,2026-01-06,184,1,43,43,1,0
server_009,2026-01-07,46,1,15,44,2,0
server_009,2026-01-08,194,3,47,47,3,0
server_009,2026-01-09,169,0,33,47,4,0
server_009,2026-01-10,284,9,56,56,5,1
server_009,2026-01-11,336,2,58,58,6,1
server_009,2026-01-12,177,1,46,59,0,0
server_009,2026-01-13,187,0,27,59,1,0
server_009,2026-01-14,302,3,29,62,2,0
server_009,2026-01-15,299,0,35,62,3,0
server_009,2026-01-16,156,0,19,62,4,0
server_009,2026-01-17,8,0,4,62,5,1
server_009,2026-01-18,379,0,62,62,6,1
server_009,2026-01-19,159,1,41,63,0,0
server_009,2026-01-20,382,0,63,63,1,0
server_009,2026-01-21,233,0,58,63,2,0
server_009,2026-01-22,80,2,13,65,3,0
server_009,2026-01-23,166,1,44,66,4,0
server_009,2026-01-24,142,0,24,66,5,1
server_009,2026-01-25,321,2,40,68,6,1
server_009,2026-01-26,255,3,71,71,0,0
server_009,2026-01-27,241,4,27,75,1,0
server_009,2026-01-28,310,3,56,78,2,0
server_009,2026-01-29,274,3,73,81,3,0
server_009,2026-01-30,213,5,35,86,4,0
server_009,2026-01-31,100,0,21,86,5,1
server_009,2026-02-01,164,0,43,86,6,1
server_009,2026-02-02,176,0,36,86,0,0
server_009,2026-02-03,231,0,36,86,1,0
server_009,2026-02-04,169,0,47,86,2,0
server_009,2026-02-05,140,0,25,86,3,0
server_009,2026-02-06,368,0,63,86,4,0
server_009,2026-02-07,168,0,42,86,5,1
server_009,2026-02-08,200,2,51,88,6,1
server_009,2026-02-09,237,2,81,90,0,0
server_009,2026-02-10,107,0,17,90,1,0
server_009,2026-02-11,272,1,91,91,2,0
server_009,2026-02-12,203,0,91,91,3,0
server_009,2026-02-13,295,3,60,94,4,0
server_009,2026-02-14,336,0,85,94,5,1
server_009,2026-02-15,193,0,41,94,6,1
server_009,2026-02-16,218,4,74,98,0,0
server_009,2026-02-17,300,1,77,99,1,0
server_009,2026-02-18,193,1,30,100,2,0
server_009,2026-02-19,244,0,61,100,3,0
server_009,2026-02-20,283,1,50,101,4,0
server_009,2026-02-21,230,3,38,104,5,1
server_009,2026-02-22,312,15,119,119,6,1
server_009,2026-02-23,219,3,47,122,0,0
server_009,2026-02-24,284,2,61,124,1,0
server_009,2026-02-25,155,0,33,124,2,0
server_009,2026-02-26,154,0,55,124,3,0
server_009,2026-02-27,336,2,87,126,4,0
server_009,2026-02-28,383,1,65,127,5,1
server_009,2026-03-01,199,1,100,128,6,1
server_009,2026-03-02,255,1,43,129,0,0
server_009,2026-03-03,221,0,47,129,1,0
server_009,2026-03-04,315,0,53,129,2,0
server_009,2026-03-05,263,0,44,129,3,0
server_009,2026-03-06,216,4,47,133,4,0
server_009,2026-03-07,131,5,20,138,5,1
server_009,2026-03-08,289,0,97,138,6,1
server_009,2026-03-09,177,21,36,159,0,0
server_009,2026-03-10,263,0,70,159,1,0
server_009,2026-03-11,312,2,83,161,2,0
server_009,2026-03-12,321,0,57,161,3,0
server_009,2026-03-13,216,7,38,168,4,0
server_009,2026-03-14,428,8,107,176,5,1
server_009,2026-03-15,311,0,54,176,6,1
server_009,2026-03-16,126,3,42,179,0,0
server_009,2026-03-17,305,1,47,180,1,0
server_009,2026-03-18,220,0,180,180,2,0
server_009,2026-03-19,339,8,188,188,3,0
server_009,2026-03-20,361,2,94,190,4,0
server_009,2026-03-21,47,2,9,192,5,1
server_009,2026-03-22,258,0,52,192,6,1
server_009,2026-03-23,421,1,144,193,0,0
server_009,2026-03-24,376,3,190,196,1,0
server_009,2026-03-25,314,5,38,201,2,0
server_009,2026-03-26,271,4,28,205,3,0
server_009,2026-03-27,441,0,75,205,4,0
server_009,2026-03-28,392,0,42,205,5,1
server_009,2026-03-29,381,10,37,215,6,1
server_009,2026-03-30,149,1,28,216,0,0
server_009,2026-03-31,136,5,69,221,1,0
server_009,2026-04-01,177,0,61,221,2,0
server_009,2026-04-02,283,2,44,223,3,0
server_009,2026-04-03,89,2,12,225,4,0
server_009,2026-04-04,313,1,31,226,5,1
server_009,2026-04-05,219,2,58,228,6,1
server_009,2026-04-06,353,1,39,229,0,0
server_009,2026-04-07,343,4,46,233,1,0
server_009,2026-04-08,148,1,38,234,2,0
server_009,2026-04-09,94,1,19,235,3,0
server_009,2026-04-10,285,0,71,235,4,0
server_009,2026-04-11,288,0,51,235,5,1
server_009,2026-04-12,432,13,216,248,6,1
server_009,2026-04-13,218,0,36,248,0,0
server_009,2026-04-14,202,8,32,256,1,0
server_009,2026-04-15,196,1,41,257,2,0
server_009,2026-04-16,238,0,52,257,3,0
server_009,2026-04-17,190,0,190,257,4,0
server_009,2026-04-18,480,0,60,257,5,1
server_009,2026-04-19,337,0,114,257,6,1
server_009,2026-04-20,169,3,29,260,0,0
server_009,2026-04-21,148,0,15,260,1,0
server_009,2026-04-22,195,2,33,262,2,0
server_009,2026-04-23,114,0,28,262,3,0
server_009,2026-04-24,315,4,68,266,4,0
server_009,2026-04-25,285,0,58,266,5,1
server_009,2026-04-26,173,5,45,271,6,1
server_009,2026-04-27,318,7,111,278,0,0
server_009,2026-04-28,62,4,21,282,1,0
server_009,2026-04-29,175,0,32,282,2,0
server_009,2026-04-30,123,1,22,283,3,0
server_009,2026-05-01,189,0,29,283,4,0
server_009,2026-05-02,151,2,26,285,5,1
server_009,2026-05-03,356,3,178,288,6,1
server_009,2026-05-04,48,2,14,290,0,0
server_009,2026-05-05,283,1,99,291,1,0
server_009,2026-05-06,323,4,56,295,2,0
server_009,2026-05-07,345,2,172,297,3,0
server_009,2026-05-08,240,2,33,299,4,0
server_009,2026-05-09,222,1,77,300,5,1
server_009,2026-05-10,250,3,254,303,6,1
server_009,2026-05-11,232,2,237,305,0,0
server_009,2026-05-12,146,1,50,306,1,0
server_009,2026-05-13,216,0,72,306,2,0
server_009,2026-05-14,267,0,91,306,3,0
server_009,2026-05-15,231,0,38,306,4,0
server_009,2026-05-16,178,10,27,316,5,1
server_009,2026-05-17,410,0,70,316,6,1
server_009,2026-05-18,177,0,38,316,0,0
server_009,2026-05-19,203,1,50,317,1,0
server_009,2026-05-20,378,0,99,317,2,0
server_009,2026-05-21,168,1,84,318,3,0
server_009,2026-05-22,247,5,39,323,4,0
server_009,2026-05-23,289,0,46,323,5,1
server_009,2026-05-24,29,1,4,324,6,1
server_009,2026-05-25,312,5,63,329,0,0
server_009,2026-05-26,356,0,71,329,1,0
server_009,2026-05-27,281,1,73,330,2,0
server_009,2026-05-28,253,3,32,333,3,0
server_009,2026-05-29,231,15,60,348,4,0
server_009,2026-05-30,99,0,33,348,5,1
server_009,2026-05-31,295,1,54,349,6,1
server_009,2026-06-01,300,0,40,349,0,0
server_009,2026-06-02,278,5,57,354,1,0
server_009,2026-06-03,14,2,8,356,2,0
server_009,2026-06-04,230,3,32,359,3,0
server_009,2026-06-05,137,1,14,360,4,0
server_009,2026-06-06,371,0,186,360,5,1
server_009,2026-06-07,136,7,35,367,6,1
server_009,2026-06-08,270,3,47,370,0,0
server_009,2026-06-09,320,0,30,370,1,0
server_009,2026-06-10,215,0,58,370,2,0
server_009,2026-06-11,305,2,79,372,3,0
server_009,2026-06-12,327,5,65,377,4,0
server_009,2026-06-13,294,1,45,378,5,1
server_009,2026-06-14,198,1,66,379,6,1
server_009,2026-06-15,190,1,96,380,0,0
server_009,2026-06-16,154,1,30,381,1,0
server_010,2025-12-18,229,0,0,0,3,0
server_010,2025-12-19,229,1,1,1,4,0
server_010,2025-12-20,250,1,2,2,5,1
server_010,2025-12-21,254,9,11,11,6,1
server_010,2025-12-22,76,5,14,16,0,0
server_010,2025-12-23,164,0,16,16,1,0
server_010,2025-12-24,117,7,23,23,2,0
server_010,2025-12-25,251,3,26,26,3,0
server_010,2025-12-26,218,2,28,28,4,0
server_010,2025-12-27,254,0,28,28,5,1
server_010,2025-12-28,111,7,35,35,6,1
server_010,2025-12-29,229,1,36,36,0,0
server_010,2025-12-30,332,1,37,37,1,0
server_010,2025-12-31,234,4,41,41,2,0
server_010,2026-01-01,316,10,51,51,3,0
server_010,2026-01-02,166,2,42,53,4,0
server_010,2026-01-03,214,0,31,53,5,1
server_010,2026-01-04,0,2,1,55,6,1
server_010,2026-01-05,367,1,56,56,0,0
server_010,2026-01-06,217,1,57,57,1,0
server_010,2026-01-07,129,9,44,66,2,0
server_010,2026-01-08,274,0,30,66,3,0
server_010,2026-01-09,131,3,47,69,4,0
server_010,2026-01-10,200,3,30,72,5,1
server_010,2026-01-11,206,2,74,74,6,1
server_010,2026-01-12,174,1,63,75,0,0
server_010,2026-01-13,186,1,49,76,1,0
server_010,2026-01-14,229,4,40,80,2,0
server_010,2026-01-15,330,3,83,83,3,0
server_010,2026-01-16,213,1,84,84,4,0
server_010,2026-01-17,325,0,51,84,5,1
server_010,2026-01-18,274,0,50,84,6,1
server_010,2026-01-19,99,4,17,88,0,0
server_010,2026-01-20,352,0,73,88,1,0
server_010,2026-01-21,387,1,89,89,2,0
server_010,2026-01-22,223,1,57,90,3,0
server_010,2026-01-23,180,15,25,105,4,0
server_010,2026-01-24,366,1,95,106,5,1
server_010,2026-01-25,173,4,29,110,6,1
server_010,2026-01-26,8,4,6,114,0,0
server_010,2026-01-27,230,3,78,117,1,0
server_010,2026-01-28,0,0,4,117,2,0
server_010,2026-01-29,152,1,53,118,3,0
server_010,2026-01-30,138,1,21,119,4,0
server_010,2026-01-31,177,0,38,119,5,1
server_010,2026-02-01,151,1,39,120,6,1
server_010,2026-02-02,353,0,120,120,0,0
server_010,2026-02-03,186,2,66,122,1,0
server_010,2026-02-04,149,1,19,123,2,0
server_010,2026-02-05,151,0,29,123,3,0
server_010,2026-02-06,283,0,32,123,4,0
server_010,2026-02-07,211,0,72,123,5,1
server_010,2026-02-08,403,0,70,123,6,1
server_010,2026-02-09,235,0,29,123,0,0
server_010,2026-02-10,242,0,21,123,1,0
server_010,2026-02-11,126,2,21,125,2,0
server_010,2026-02-12,321,1,54,126,3,0
server_010,2026-02-13,72,3,73,129,4,0
server_010,2026-02-14,156,3,19,132,5,1
server_010,2026-02-15,158,2,22,134,6,1
server_010,2026-02-16,190,6,41,140,0,0
server_010,2026-02-17,257,1,29,141,1,0
server_010,2026-02-18,239,1,82,142,2,0
server_010,2026-02-19,37,1,17,143,3,0
server_010,2026-02-20,35,7,11,150,4,0
server_010,2026-02-21,198,1,151,151,5,1
server_010,2026-02-22,168,1,32,152,6,1
server_010,2026-02-23,0,0,2,152,0,0
server_010,2026-02-24,169,1,60,153,1,0
server_010,2026-02-25,139,0,20,153,2,0
server_010,2026-02-26,195,0,68,153,3,0
server_010,2026-02-27,180,4,27,157,4,0
server_010,2026-02-28,169,4,36,161,5,1
server_010,2026-03-01,300,0,76,161,6,1
server_010,2026-03-02,311,0,159,161,0,0
server_010,2026-03-03,317,0,68,161,1,0
server_010,2026-03-04,282,4,141,165,2,0
server_010,2026-03-05,0,4,1,169,3,0
server_010,2026-03-06,132,0,38,169,4,0
server_010,2026-03-07,207,1,74,170,5,1
server_010,2026-03-08,340,0,61,170,6,1
server_010,2026-03-09,156,0,44,170,0,0
server_010,2026-03-10,405,0,70,170,1,0
server_010,2026-03-11,157,1,42,171,2,0
server_010,2026-03-12,143,2,74,173,3,0
server_010,2026-03-13,203,2,29,175,4,0
server_010,2026-03-14,53,0,56,175,5,1
server_010,2026-03-15,225,2,78,177,6,1
server_010,2026-03-16,90,0,22,177,0,0
server_010,2026-03-17,341,4,45,181,1,0
server_010,2026-03-18,33,0,4,181,2,0
server_010,2026-03-19,374,4,58,185,3,0
server_010,2026-03-20,183,5,92,190,4,0
server_010,2026-03-21,332,1,84,191,5,1
server_010,2026-03-22,95,1,21,192,6,1
server_010,2026-03-23,304,0,106,192,0,0
server_010,2026-03-24,215,0,58,192,1,0
server_010,2026-03-25,200,0,42,192,2,0
server_010,2026-03-26,423,2,71,194,3,0
server_010,2026-03-27,333,0,169,194,4,0
server_010,2026-03-28,244,2,35,196,5,1
server_010,2026-03-29,166,0,38,196,6,1
server_010,2026-03-30,134,2,23,198,0,0
server_010,2026-03-31,274,3,46,201,1,0
server_010,2026-04-01,302,0,76,201,2,0
server_010,2026-04-02,133,2,26,203,3,0
server_010,2026-04-03,180,0,39,203,4,0
server_010,2026-04-04,383,0,99,203,5,1
server_010,2026-04-05,209,1,43,204,6,1
server_010,2026-04-06,234,1,41,205,0,0
server_010,2026-04-07,82,2,12,207,1,0
server_010,2026-04-08,197,2,23,209,2,0
server_010,2026-04-09,206,2,211,211,3,0
server_010,2026-04-10,105,0,27,211,4,0
server_010,2026-04-11,300,3,214,214,5,1
server_010,2026-04-12,379,0,49,214,6,1
server_010,2026-04-13,91,11,30,225,0,0
server_010,2026-04-14,106,2,15,227,1,0
server_010,2026-04-15,263,0,57,227,2,0
server_010,2026-04-16,136,2,17,229,3,0
server_010,2026-04-17,44,0,9,229,4,0
server_010,2026-04-18,268,0,49,229,5,1
server_010,2026-04-19,60,0,17,229,6,1
server_010,2026-04-20,329,10,112,239,0,0
server_010,2026-04-21,145,1,27,240,1,0
server_010,2026-04-22,193,0,22,240,2,0
server_010,2026-04-23,47,2,13,242,3,0
server_010,2026-04-24,239,0,59,242,4,0
server_010,2026-04-25,189,0,97,242,5,1
server_010,2026-04-26,137,1,24,243,6,1
server_010,2026-04-27,220,0,40,243,0,0
server_010,2026-04-28,136,0,35,243,1,0
server_010,2026-04-29,0,1,1,244,2,0
server_010,2026-04-30,365,0,184,244,3,0
server_010,2026-05-01,210,4,42,248,4,0
server_010,2026-05-02,258,2,37,250,5,1
server_010,2026-05-03,297,1,45,251,6,1
server_010,2026-05-04,339,6,174,257,0,0
server_010,2026-05-05,259,1,45,258,1,0
server_010,2026-05-06,247,1,36,259,2,0
server_010,2026-05-07,197,1,53,260,3,0
server_010,2026-05-08,0,1,0,261,4,0
server_010,2026-05-09,86,1,12,262,5,1
server_010,2026-05-10,362,1,122,263,6,1
server_010,2026-05-11,298,0,61,263,0,0
server_010,2026-05-12,187,4,31,267,1,0
server_010,2026-05-13,77,0,25,267,2,0
server_010,2026-05-14,282,0,99,267,3,0
server_010,2026-05-15,414,0,138,267,4,0
server_010,2026-05-16,383,1,52,268,5,1
server_010,2026-05-17,321,0,32,268,6,1
server_010,2026-05-18,219,1,45,269,0,0
server_010,2026-05-19,320,0,107,269,1,0
server_010,2026-05-20,264,0,90,269,2,0
server_010,2026-05-21,189,0,36,269,3,0
server_010,2026-05-22,106,5,55,274,4,0
server_010,2026-05-23,349,0,63,274,5,1
server_010,2026-05-24,421,8,73,282,6,1
server_010,2026-05-25,134,0,70,282,0,0
server_010,2026-05-26,252,0,32,282,1,0
server_010,2026-05-27,346,0,53,282,2,0
server_010,2026-05-28,324,0,85,282,3,0
server_010,2026-05-29,254,0,52,282,4,0
server_010,2026-05-30,399,0,137,282,5,1
server_010,2026-05-31,388,2,66,284,6,1
server_010,2026-06-01,286,0,57,284,0,0
server_010,2026-06-02,127,0,30,284,1,0
server_010,2026-06-03,235,2,24,286,2,0
server_010,2026-06-04,302,0,53,286,3,0
server_010,2026-06-05,172,0,26,286,4,0
server_010,2026-06-06,59,0,33,286,5,1
server_010,2026-06-07,96,0,20,286,6,1
server_010,2026-06-08,95,1,36,287,0,0
server_010,2026-06-09,355,2,90,289,1,0
server_010,2026-06-10,279,0,56,289,2,0
server_010,2026-06-11,152,2,155,291,3,0
server_010,2026-06-12,119,2,34,293,4,0
server_010,2026-06-13,393,0,200,293,5,1
server_010,2026-06-14,315,0,52,293,6,1
server_010,2026-06-15,340,1,88,294,0,0
server_010,2026-06-16,428,1,64,295,1,0
