channel_id,server_id,date,message_count,active_users
server_005_text_4,server_005,2026-06-05,75,37
server_005_text_5,server_005,2026-06-05,14,7
server_005_text_6,server_005,2026-06-05,34,17
server_005_text_1,server_005,2026-06-06,28,7
server_005_text_2,server_005,2026-06-06,3,3
server_005_text_3,server_005,2026-06-06,7,3
server_005_text_4,server_005,2026-06-06,8,8
server_005_text_5,server_005,2026-06-06,43,17
server_005_text_6,server_005,2026-06-06,21,4
server_005_text_1,server_005,2026-06-07,8,2
server_005_text_2,server_005,2026-06-07,15,3
server_005_text_3,server_005,2026-06-07,68,13
server_005_text_4,server_005,2026-06-07,14,7
server_005_text_5,server_005,2026-06-07,47,9
server_005_text_6,server_005,2026-06-07,63,15
server_005_text_1,server_005,2026-06-08,11,2
server_005_text_2,server_005,2026-06-08,25,12
server_005_text_3,server_005,2026-06-08,66,13
server_005_text_4,server_005,2026-06-08,23,4
server_005_text_5,server_005,2026-06-08,10,5
server_005_text_6,server_005,2026-06-08,42,7
server_005_text_1,server_005,2026-06-09,3,1
server_005_text_2,server_005,2026-06-09,34,17
server_005_text_3,server_005,2026-06-09,77,19
server_005_text_4,server_005,2026-06-09,51,17
server_005_text_5,server_005,2026-06-09,98,49
server_005_text_6,server_005,2026-06-09,28,7
server_005_text_1,server_005,2026-06-10,38,38
server_005_text_2,server_005,2026-06-10,22,7
server_005_text_3,server_005,2026-06-10,67,22
server_005_text_4,server_005,2026-06-10,43,43
server_005_text_5,server_005,2026-06-10,15,15
server_005_text_6,server_005,2026-06-10,11,3
server_005_text_1,server_005,2026-06-11,20,17
server_005_text_2,server_005,2026-06-11,25,8
server_005_text_3,server_005,2026-06-11,5,2
server_005_text_4,server_005,2026-06-11,4,1
server_005_text_5,server_005,2026-06-11,40,17
server_005_text_6,server_005,2026-06-11,20,6
server_005_text_1,server_005,2026-06-12,68,11
server_005_text_2,server_005,2026-06-12,23,23
server_005_text_3,server_005,2026-06-12,20,20
server_005_text_4,server_005,2026-06-12,37,37
server_005_text_5,server_005,2026-06-12,47,15
server_005_text_6,server_005,2026-06-12,69,17
server_005_text_1,server_005,2026-06-13,58,29
server_005_text_2,server_005,2026-06-13,141,141
server_005_text_3,server_005,2026-06-13,81,40
server_005_text_4,server_005,2026-06-13,44,44
server_005_text_5,server_005,2026-06-13,64,16
server_005_text_6,server_005,2026-06-13,204,51
server_005_text_1,server_005,2026-06-14,70,62
server_005_text_2,server_005,2026-06-14,25,6
server_005_text_3,server_005,2026-06-14,93,62
server_005_text_4,server_005,2026-06-14,51,7
server_005_text_5,server_005,2026-06-14,106,21
server_005_text_6,server_005,2026-06-14,68,34
server_005_text_1,server_005,2026-06-15,54,10
server_005_text_2,server_005,2026-06-15,5,1
server_005_text_3,server_005,2026-06-15,11,3
server_005_text_4,server_005,2026-06-15,7,3
server_005_text_5,server_005,2026-06-15,3,0
server_005_text_6,server_005,2026-06-15,37,18
server_005_text_1,server_005,2026-06-16,37,9
server_005_text_2,server_005,2026-06-16,26,8
server_005_text_3,server_005,2026-06-16,11,2
server_005_text_4,server_005,2026-06-16,11,3
server_005_text_5,server_005,2026-06-16,23,7
server_005_text_6,server_005,2026-06-16,60,30
server_006_text_1,server_006,2025-12-18,106,3
server_006_text_2,server_006,2025-12-18,107,3
server_006_text_1,server_006,2025-12-19,52,3
server_006_text_2,server_006,2025-12-19,159,3
server_006_text_1,server_006,2025-12-20,204,5
server_006_text_2,server_006,2025-12-20,56,5
server_006_text_1,server_006,2025-12-21,84,9
server_006_text_2,server_006,2025-12-21,32,9
server_006_text_1,server_006,2025-12-22,69,10
server_006_text_2,server_006,2025-12-22,182,10
server_006_text_1,server_006,2025-12-23,69,10
server_006_text_2,server_006,2025-12-23,126,10
server_006_text_1,server_006,2025-12-24,98,11
server_006_text_2,server_006,2025-12-24,0,0
server_006_text_1,server_006,2025-12-25,103,11
server_006_text_2,server_006,2025-12-25,209,11
server_006_text_1,server_006,2025-12-26,68,12
server_006_text_2,server_006,2025-12-26,237,12
server_006_text_1,server_006,2025-12-27,138,13
server_006_text_2,server_006,2025-12-27,150,13
server_006_text_1,server_006,2025-12-28,59,14
server_006_text_2,server_006,2025-12-28,79,14
server_006_text_1,server_006,2025-12-29,62,16
server_006_text_2,server_006,2025-12-29,154,16
server_006_text_1,server_006,2025-12-30,90,26
server_006_text_2,server_006,2025-12-30,50,16
server_006_text_1,server_006,2025-12-31,130,26
server_006_text_2,server_006,2025-12-31,127,26
server_006_text_1,server_006,2026-01-01,118,26
server_006_text_2,server_006,2026-01-01,155,26
server_006_text_1,server_006,2026-01-02,164,27
server_006_text_2,server_006,2026-01-02,77,27
server_006_text_1,server_006,2026-01-03,75,27
server_006_text_2,server_006,2026-01-03,167,27
server_006_text_1,server_006,2026-01-04,63,20
server_006_text_2,server_006,2026-01-04,101,20
server_006_text_1,server_006,2026-01-05,166,27
server_006_text_2,server_006,2026-01-05,78,27
server_006_text_1,server_006,2026-01-06,62,10
server_006_text_2,server_006,2026-01-06,104,30
server_006_text_1,server_006,2026-01-07,46,7
server_006_text_2,server_006,2026-01-07,364,30
server_006_text_1,server_006,2026-01-08,183,31
server_006_text_2,server_006,2026-01-08,120,30
server_006_text_1,server_006,2026-01-09,94,11
server_006_text_2,server_006,2026-01-09,114,32
server_006_text_1,server_006,2026-01-10,104,32
server_006_text_2,server_006,2026-01-10,194,32
server_006_text_1,server_006,2026-01-11,79,33
server_006_text_2,server_006,2026-01-11,117,33
server_006_text_1,server_006,2026-01-12,41,6
server_006_text_2,server_006,2026-01-12,64,36
server_006_text_1,server_006,2026-01-13,73,24
server_006_text_2,server_006,2026-01-13,75,12
server_006_text_1,server_006,2026-01-14,16,16
server_006_text_2,server_006,2026-01-14,159,44
server_006_text_1,server_006,2026-01-15,133,44
server_006_text_2,server_006,2026-01-15,65,9
server_006_text_1,server_006,2026-01-16,48,24
server_006_text_2,server_006,2026-01-16,159,53
server_006_text_1,server_006,2026-01-17,28,9
server_006_text_2,server_006,2026-01-17,112,49
server_006_text_1,server_006,2026-01-18,217,43
server_006_text_2,server_006,2026-01-18,82,13
server_006_text_1,server_006,2026-01-19,267,53
server_006_text_2,server_006,2026-01-19,85,17
server_006_text_1,server_006,2026-01-20,158,34
server_006_text_2,server_006,2026-01-20,50,16
server_006_text_1,server_006,2026-01-21,78,15
server_006_text_2,server_006,2026-01-21,95,23
server_006_text_1,server_006,2026-01-22,93,36
server_006_text_2,server_006,2026-01-22,48,36
server_006_text_1,server_006,2026-01-23,113,43
server_006_text_2,server_006,2026-01-23,87,29
server_006_text_1,server_006,2026-01-24,495,83
server_006_text_2,server_006,2026-01-24,19,4
server_006_text_1,server_006,2026-01-25,49,12
server_006_text_2,server_006,2026-01-25,33,16
server_006_text_1,server_006,2026-01-26,2,0
server_006_text_2,server_006,2026-01-26,152,22
server_006_text_1,server_006,2026-01-27,111,34
server_006_text_2,server_006,2026-01-27,146,34
server_006_text_1,server_006,2026-01-28,66,33
server_006_text_2,server_006,2026-01-28,98,49
server_006_text_1,server_006,2026-01-29,179,57
server_006_text_2,server_006,2026-01-29,106,35
server_006_text_1,server_006,2026-01-30,54,9
server_006_text_2,server_006,2026-01-30,183,36
server_006_text_1,server_006,2026-01-31,136,19
server_006_text_2,server_006,2026-01-31,145,48
server_006_text_1,server_006,2026-02-01,262,66
server_006_text_2,server_006,2026-02-01,130,21
server_006_text_1,server_006,2026-02-02,71,23
server_006_text_2,server_006,2026-02-02,94,23
server_006_text_1,server_006,2026-02-03,58,28
server_006_text_2,server_006,2026-02-03,62,28
server_006_text_1,server_006,2026-02-04,120,42
server_006_text_2,server_006,2026-02-04,65,21
server_006_text_1,server_006,2026-02-05,95,41
server_006_text_2,server_006,2026-02-05,133,41
server_006_text_1,server_006,2026-02-06,44,22
server_006_text_2,server_006,2026-02-06,114,28
server_006_text_1,server_006,2026-02-07,61,15
server_006_text_2,server_006,2026-02-07,126,41
server_006_text_1,server_006,2026-02-08,82,41
server_006_text_2,server_006,2026-02-08,172,84
server_006_text_1,server_006,2026-02-09,223,44
server_006_text_2,server_006,2026-02-09,140,35
server_006_text_1,server_006,2026-02-10,115,39
server_006_text_2,server_006,2026-02-10,61,39
server_006_text_1,server_006,2026-02-11,44,43
server_006_text_2,server_006,2026-02-11,199,43
server_006_text_1,server_006,2026-02-12,126,32
server_006_text_2,server_006,2026-02-12,53,13
server_006_text_1,server_006,2026-02-13,54,13
server_006_text_2,server_006,2026-02-13,43,14
server_006_text_1,server_006,2026-02-14,298,48
server_006_text_2,server_006,2026-02-14,44,22
server_006_text_1,server_006,2026-02-15,20,10
server_006_text_2,server_006,2026-02-15,91,30
server_006_text_1,server_006,2026-02-16,305,76
server_006_text_2,server_006,2026-02-16,65,65
server_006_text_1,server_006,2026-02-17,45,11
server_006_text_2,server_006,2026-02-17,104,17
server_006_text_1,server_006,2026-02-18,83,20
server_006_text_2,server_006,2026-02-18,207,51
server_006_text_1,server_006,2026-02-19,72,10
server_006_text_2,server_006,2026-02-19,143,20
server_006_text_1,server_006,2026-02-20,98,24
server_006_text_2,server_006,2026-02-20,43,14
server_006_text_1,server_006,2026-02-21,32,8
server_006_text_2,server_006,2026-02-21,38,17
server_006_text_1,server_006,2026-02-22,118,29
server_006_text_2,server_006,2026-02-22,242,93
server_006_text_1,server_006,2026-02-23,61,26
server_006_text_2,server_006,2026-02-23,111,26
server_006_text_1,server_006,2026-02-24,143,35
server_006_text_2,server_006,2026-02-24,141,35
server_006_text_1,server_006,2026-02-25,29,18
server_006_text_2,server_006,2026-02-25,74,18
server_006_text_1,server_006,2026-02-26,0,0
server_006_text_2,server_006,2026-02-26,0,0
server_006_text_1,server_006,2026-02-27,165,28
server_006_text_2,server_006,2026-02-27,12,12
server_006_text_1,server_006,2026-02-28,160,26
server_006_text_2,server_006,2026-02-28,133,48
server_006_text_1,server_006,2026-03-01,24,6
server_006_text_2,server_006,2026-03-01,57,14
server_006_text_1,server_006,2026-03-02,123,23
server_006_text_2,server_006,2026-03-02,55,23
server_006_text_1,server_006,2026-03-03,90,41
server_006_text_2,server_006,2026-03-03,23,23
server_006_text_1,server_006,2026-03-04,55,18
server_006_text_2,server_006,2026-03-04,217,54
server_006_text_1,server_006,2026-03-05,30,15
server_006_text_2,server_006,2026-03-05,83,15
server_006_text_1,server_006,2026-03-06,19,3
server_006_text_2,server_006,2026-03-06,8,1
server_006_text_1,server_006,2026-03-07,64,21
server_006_text_2,server_006,2026-03-07,42,21
server_006_text_1,server_006,2026-03-08,127,25
server_006_text_2,server_006,2026-03-08,268,132
server_006_text_1,server_006,2026-03-09,164,61
server_006_text_2,server_006,2026-03-09,127,15
server_006_text_1,server_006,2026-03-10,42,14
server_006_text_2,server_006,2026-03-10,118,39
server_006_text_1,server_006,2026-03-11,142,37
server_006_text_2,server_006,2026-03-11,136,22
server_006_text_1,server_006,2026-03-12,47,15
server_006_text_2,server_006,2026-03-12,169,26
server_006_text_1,server_006,2026-03-13,95,23
server_006_text_2,server_006,2026-03-13,199,52
server_006_text_1,server_006,2026-03-14,115,51
server_006_text_2,server_006,2026-03-14,83,41
server_006_text_1,server_006,2026-03-15,27,27
server_006_text_2,server_006,2026-03-15,277,53
server_006_text_1,server_006,2026-03-16,102,19
server_006_text_2,server_006,2026-03-16,34,8
server_006_text_1,server_006,2026-03-17,177,22
server_006_text_2,server_006,2026-03-17,86,55
server_006_text_1,server_006,2026-03-18,140,30
server_006_text_2,server_006,2026-03-18,90,30
server_006_text_1,server_006,2026-03-19,150,37
server_006_text_2,server_006,2026-03-19,136,34
server_006_text_1,server_006,2026-03-20,56,28
server_006_text_2,server_006,2026-03-20,200,47
server_006_text_1,server_006,2026-03-21,183,45
server_006_text_2,server_006,2026-03-21,63,31
server_006_text_1,server_006,2026-03-22,359,141
server_006_text_2,server_006,2026-03-22,59,29
server_006_text_1,server_006,2026-03-23,67,22
server_006_text_2,server_006,2026-03-23,131,131
server_006_text_1,server_006,2026-03-24,66,22
server_006_text_2,server_006,2026-03-24,106,32
server_006_text_1,server_006,2026-03-25,115,28
server_006_text_2,server_006,2026-03-25,262,56
server_006_text_1,server_006,2026-03-26,70,70
server_006_text_2,server_006,2026-03-26,86,79
server_006_text_1,server_006,2026-03-27,142,47
server_006_text_2,server_006,2026-03-27,139,47
server_006_text_1,server_006,2026-03-28,76,54
server_006_text_2,server_006,2026-03-28,190,54
server_006_text_1,server_006,2026-03-29,70,35
server_006_text_2,server_006,2026-03-29,230,38
server_006_text_1,server_006,2026-03-30,221,44
server_006_text_2,server_006,2026-03-30,66,33
server_006_text_1,server_006,2026-03-31,151,50
server_006_text_2,server_006,2026-03-31,213,55
server_006_text_1,server_006,2026-04-01,288,31
server_006_text_2,server_006,2026-04-01,28,7
server_006_text_1,server_006,2026-04-02,117,39
server_006_text_2,server_006,2026-04-02,96,43
server_006_text_1,server_006,2026-04-03,26,8
server_006_text_2,server_006,2026-04-03,13,2
server_006_text_1,server_006,2026-04-04,217,88
server_006_text_2,server_006,2026-04-04,42,42
server_006_text_1,server_006,2026-04-05,145,45
server_006_text_2,server_006,2026-04-05,161,45
server_006_text_1,server_006,2026-04-06,65,21
server_006_text_2,server_006,2026-04-06,104,26
server_006_text_1,server_006,2026-04-07,205,51
server_006_text_2,server_006,2026-04-07,95,15
server_006_text_1,server_006,2026-04-08,91,18
server_006_text_2,server_006,2026-04-08,150,37
server_006_text_1,server_006,2026-04-09,191,63
server_006_text_2,server_006,2026-04-09,80,72
server_006_text_1,server_006,2026-04-10,229,59
server_006_text_2,server_006,2026-04-10,118,59
server_006_text_1,server_006,2026-04-11,83,41
server_006_text_2,server_006,2026-04-11,385,96
server_006_text_1,server_006,2026-04-12,254,60
server_006_text_2,server_006,2026-04-12,44,22
server_006_text_1,server_006,2026-04-13,131,89
server_006_text_2,server_006,2026-04-13,218,54
server_006_text_1,server_006,2026-04-14,128,44
server_006_text_2,server_006,2026-04-14,38,38
server_006_text_1,server_006,2026-04-15,138,47
server_006_text_2,server_006,2026-04-15,242,47
server_006_text_1,server_006,2026-04-16,78,23
server_006_text_2,server_006,2026-04-16,155,23
server_006_text_1,server_006,2026-04-17,25,12
server_006_text_2,server_006,2026-04-17,163,52
server_006_text_1,server_006,2026-04-18,243,59
server_006_text_2,server_006,2026-04-18,233,38
server_006_text_1,server_006,2026-04-19,91,22
server_006_text_2,server_006,2026-04-19,90,22
server_006_text_1,server_006,2026-04-20,128,37
server_006_text_2,server_006,2026-04-20,112,37
server_006_text_1,server_006,2026-04-21,49,32
server_006_text_2,server_006,2026-04-21,44,11
server_006_text_1,server_006,2026-04-22,111,37
server_006_text_2,server_006,2026-04-22,67,13
server_006_text_1,server_006,2026-04-23,71,23
server_006_text_2,server_006,2026-04-23,195,39
server_006_text_1,server_006,2026-04-24,7,2
server_006_text_2,server_006,2026-04-24,159,26
server_006_text_1,server_006,2026-04-25,69,69
server_006_text_2,server_006,2026-04-25,175,86
server_006_text_1,server_006,2026-04-26,151,27
server_006_text_2,server_006,2026-04-26,54,10
server_006_text_1,server_006,2026-04-27,124,41
server_006_text_2,server_006,2026-04-27,28,5
server_006_text_1,server_006,2026-04-28,180,67
server_006_text_2,server_006,2026-04-28,156,31
server_006_text_1,server_006,2026-04-29,25,6
server_006_text_2,server_006,2026-04-29,71,23
server_006_text_1,server_006,2026-04-30,124,20
server_006_text_2,server_006,2026-04-30,82,41
server_006_text_1,server_006,2026-05-01,64,21
server_006_text_2,server_006,2026-05-01,29,4
server_006_text_1,server_006,2026-05-02,138,34
server_006_text_2,server_006,2026-05-02,233,65
server_006_text_1,server_006,2026-05-03,39,19
server_006_text_2,server_006,2026-05-03,89,26
server_006_text_1,server_006,2026-05-04,120,24
server_006_text_2,server_006,2026-05-04,66,33
server_006_text_1,server_006,2026-05-05,198,76
server_006_text_2,server_006,2026-05-05,92,30
server_006_text_1,server_006,2026-05-06,130,26
server_006_text_2,server_006,2026-05-06,123,41
server_006_text_1,server_006,2026-05-07,107,53
server_006_text_2,server_006,2026-05-07,383,66
server_006_text_1,server_006,2026-05-08,21,21
server_006_text_2,server_006,2026-05-08,186,21
server_006_text_1,server_006,2026-05-09,177,44
server_006_text_2,server_006,2026-05-09,123,61
server_006_text_1,server_006,2026-05-10,105,45
server_006_text_2,server_006,2026-05-10,56,18
server_006_text_1,server_006,2026-05-11,31,15
server_006_text_2,server_006,2026-05-11,268,37
server_006_text_1,server_006,2026-05-12,73,18
server_006_text_2,server_006,2026-05-12,306,52
server_006_text_1,server_006,2026-05-13,93,39
server_006_text_2,server_006,2026-05-13,130,39
server_006_text_1,server_006,2026-05-14,239,53
server_006_text_2,server_006,2026-05-14,68,34
server_006_text_1,server_006,2026-05-15,42,14
server_006_text_2,server_006,2026-05-15,90,24
server_006_text_1,server_006,2026-05-16,126,42
server_006_text_2,server_006,2026-05-16,123,41
server_006_text_1,server_006,2026-05-17,240,43
server_006_text_2,server_006,2026-05-17,148,43
server_006_text_1,server_006,2026-05-18,197,28
server_006_text_2,server_006,2026-05-18,111,28
server_006_text_1,server_006,2026-05-19,27,13
server_006_text_2,server_006,2026-05-19,172,44
server_006_text_1,server_006,2026-05-20,195,61
server_006_text_2,server_006,2026-05-20,85,61
server_006_text_1,server_006,2026-05-21,12,6
server_006_text_2,server_006,2026-05-21,15,3
server_006_text_1,server_006,2026-05-22,14,4
server_006_text_2,server_006,2026-05-22,133,37
server_006_text_1,server_006,2026-05-23,216,72
server_006_text_2,server_006,2026-05-23,212,53
server_006_text_1,server_006,2026-05-24,174,43
server_006_text_2,server_006,2026-05-24,129,43
server_006_text_1,server_006,2026-05-25,164,32
server_006_text_2,server_006,2026-05-25,59,29
server_006_text_1,server_006,2026-05-26,13,4
server_006_text_2,server_006,2026-05-26,216,45
server_006_text_1,server_006,2026-05-27,47,15
server_006_text_2,server_006,2026-05-27,88,22
server_006_text_1,server_006,2026-05-28,152,39
server_006_text_2,server_006,2026-05-28,84,16
server_006_text_1,server_006,2026-05-29,233,66
server_006_text_2,server_006,2026-05-29,30,10
server_006_text_1,server_006,2026-05-30,175,58
server_006_text_2,server_006,2026-05-30,74,74
server_006_text_1,server_006,2026-05-31,219,73
server_006_text_2,server_006,2026-05-31,163,40
server_006_text_1,server_006,2026-06-01,28,14
server_006_text_2,server_006,2026-06-01,84,12
server_006_text_1,server_006,2026-06-02,59,11
server_006_text_2,server_006,2026-06-02,208,53
server_006_text_1,server_006,2026-06-03,95,36
server_006_text_2,server_006,2026-06-03,142,36
server_006_text_1,server_006,2026-06-04,215,74
server_006_text_2,server_006,2026-06-04,138,69
server_006_text_1,server_006,2026-06-05,211,52
server_006_text_2,server_006,2026-06-05,69,23
server_006_text_1,server_006,2026-06-06,233,46
server_006_text_2,server_006,2026-06-06,146,57
server_006_text_1,server_006,2026-06-07,96,19
server_006_text_2,server_006,2026-06-07,178,59
server_006_text_1,server_006,2026-06-08,39,9
server_006_text_2,server_006,2026-06-08,121,45
server_006_text_1,server_006,2026-06-09,33,11
server_006_text_2,server_006,2026-06-09,66,16
server_006_text_1,server_006,2026-06-10,46,18
server_006_text_2,server_006,2026-06-10,99,18
server_006_text_1,server_006,2026-06-11,142,23
server_006_text_2,server_006,2026-06-11,79,15
server_006_text_1,server_006,2026-06-12,69,33
server_006_text_2,server_006,2026-06-12,131,33
server_006_text_1,server_006,2026-06-13,82,19
server_006_text_2,server_006,2026-06-13,62,19
server_006_text_1,server_006,2026-06-14,119,29
server_006_text_2,server_006,2026-06-14,199,84
server_006_text_1,server_006,2026-06-15,23,11
server_006_text_2,server_006,2026-06-15,70,15
server_006_text_1,server_006,2026-06-16,226,55
server_006_text_2,server_006,2026-06-16,89,44
server_007_text_1,server_007,2025-12-18,209,0
server_007_text_2,server_007,2025-12-18,49,0
server_007_text_1,server_007,2025-12-19,88,2
server_007_text_2,server_007,2025-12-19,188,2
server_007_text_1,server_007,2025-12-20,87,7
server_007_text_2,server_007,2025-12-20,122,7
server_007_text_1,server_007,2025-12-21,189,10
server_007_text_2,server_007,2025-12-21,16,8
server_007_text_1,server_007,2025-12-22,165,13
server_007_text_2,server_007,2025-12-22,81,13
server_007_text_1,server_007,2025-12-23,97,13
server_007_text_2,server_007,2025-12-23,30,10
server_007_text_1,server_007,2025-12-24,94,15
server_007_text_2,server_007,2025-12-24,75,15
server_007_text_1,server_007,2025-12-25,46,7
server_007_text_2,server_007,2025-12-25,168,20
server_007_text_1,server_007,2025-12-26,43,14
server_007_text_2,server_007,2025-12-26,79,20
server_007_text_1,server_007,2025-12-27,236,20
server_007_text_2,server_007,2025-12-27,126,20
server_007_text_1,server_007,2025-12-28,107,21
server_007_text_2,server_007,2025-12-28,43,7
server_007_text_1,server_007,2025-12-29,20,4
server_007_text_2,server_007,2025-12-29,131,21
server_007_text_1,server_007,2025-12-30,100,20
server_007_text_2,server_007,2025-12-30,128,22
server_007_text_1,server_007,2025-12-31,182,22
server_007_text_2,server_007,2025-12-31,14,3
server_007_text_1,server_007,2026-01-01,0,0
server_007_text_2,server_007,2026-01-01,0,0
server_007_text_1,server_007,2026-01-02,200,26
server_007_text_2,server_007,2026-01-02,105,26
server_007_text_1,server_007,2026-01-03,83,27
server_007_text_2,server_007,2026-01-03,161,27
server_007_text_1,server_007,2026-01-04,51,25
server_007_text_2,server_007,2026-01-04,104,27
server_007_text_1,server_007,2026-01-05,69,17
server_007_text_2,server_007,2026-01-05,227,28
server_007_text_1,server_007,2026-01-06,167,29
server_007_text_2,server_007,2026-01-06,46,11
server_007_text_1,server_007,2026-01-07,69,35
server_007_text_2,server_007,2026-01-07,68,22
server_007_text_1,server_007,2026-01-08,17,8
server_007_text_2,server_007,2026-01-08,31,7
server_007_text_1,server_007,2026-01-09,90,18
server_007_text_2,server_007,2026-01-09,15,5
server_007_text_1,server_007,2026-01-10,161,45
server_007_text_2,server_007,2026-01-10,23,4
server_007_text_1,server_007,2026-01-11,47,9
server_007_text_2,server_007,2026-01-11,60,21
server_007_text_1,server_007,2026-01-12,94,21
server_007_text_2,server_007,2026-01-12,41,20
server_007_text_1,server_007,2026-01-13,104,47
server_007_text_2,server_007,2026-01-13,25,8
server_007_text_1,server_007,2026-01-14,80,8
server_007_text_2,server_007,2026-01-14,62,31
server_007_text_1,server_007,2026-01-15,119,63
server_007_text_2,server_007,2026-01-15,155,63
server_007_text_1,server_007,2026-01-16,145,63
server_007_text_2,server_007,2026-01-16,109,63
server_007_text_1,server_007,2026-01-17,101,33
server_007_text_2,server_007,2026-01-17,75,33
server_007_text_1,server_007,2026-01-18,94,63
server_007_text_2,server_007,2026-01-18,118,23
server_007_text_1,server_007,2026-01-19,79,50
server_007_text_2,server_007,2026-01-19,195,50
server_007_text_1,server_007,2026-01-20,136,37
server_007_text_2,server_007,2026-01-20,77,37
server_007_text_1,server_007,2026-01-21,108,70
server_007_text_2,server_007,2026-01-21,149,49
server_007_text_1,server_007,2026-01-22,13,13
server_007_text_2,server_007,2026-01-22,80,21
server_007_text_1,server_007,2026-01-23,73,14
server_007_text_2,server_007,2026-01-23,59,14
server_007_text_1,server_007,2026-01-24,69,34
server_007_text_2,server_007,2026-01-24,58,19
server_007_text_1,server_007,2026-01-25,79,75
server_007_text_2,server_007,2026-01-25,187,75
server_007_text_1,server_007,2026-01-26,109,27
server_007_text_2,server_007,2026-01-26,39,9
server_007_text_1,server_007,2026-01-27,3,3
server_007_text_2,server_007,2026-01-27,234,64
server_007_text_1,server_007,2026-01-28,0,0
server_007_text_2,server_007,2026-01-28,0,0
server_007_text_1,server_007,2026-01-29,92,38
server_007_text_2,server_007,2026-01-29,89,14
server_007_text_1,server_007,2026-01-30,65,18
server_007_text_2,server_007,2026-01-30,53,18
server_007_text_1,server_007,2026-01-31,66,9
server_007_text_2,server_007,2026-01-31,45,15
server_007_text_1,server_007,2026-02-01,154,51
server_007_text_2,server_007,2026-02-01,52,26
server_007_text_1,server_007,2026-02-02,69,33
server_007_text_2,server_007,2026-02-02,141,33
server_007_text_1,server_007,2026-02-03,22,7
server_007_text_2,server_007,2026-02-03,16,3
server_007_text_1,server_007,2026-02-04,95,56
server_007_text_2,server_007,2026-02-04,180,56
server_007_text_1,server_007,2026-02-05,134,55
server_007_text_2,server_007,2026-02-05,133,55
server_007_text_1,server_007,2026-02-06,62,18
server_007_text_2,server_007,2026-02-06,47,18
server_007_text_1,server_007,2026-02-07,12,4
server_007_text_2,server_007,2026-02-07,20,10
server_007_text_1,server_007,2026-02-08,111,22
server_007_text_2,server_007,2026-02-08,62,24
server_007_text_1,server_007,2026-02-09,127,30
server_007_text_2,server_007,2026-02-09,177,30
server_007_text_1,server_007,2026-02-10,75,10
server_007_text_2,server_007,2026-02-10,80,26
server_007_text_1,server_007,2026-02-11,62,20
server_007_text_2,server_007,2026-02-11,111,27
server_007_text_1,server_007,2026-02-12,135,22
server_007_text_2,server_007,2026-02-12,65,16
server_007_text_1,server_007,2026-02-13,35,7
server_007_text_2,server_007,2026-02-13,190,38
server_007_text_1,server_007,2026-02-14,83,20
server_007_text_2,server_007,2026-02-14,137,44
server_007_text_1,server_007,2026-02-15,138,21
server_007_text_2,server_007,2026-02-15,27,4
server_007_text_1,server_007,2026-02-16,45,6
server_007_text_2,server_007,2026-02-16,64,19
server_007_text_1,server_007,2026-02-17,68,34
server_007_text_2,server_007,2026-02-17,73,24
server_007_text_1,server_007,2026-02-18,273,92
server_007_text_2,server_007,2026-02-18,190,47
server_007_text_1,server_007,2026-02-19,11,5
server_007_text_2,server_007,2026-02-19,24,8
server_007_text_1,server_007,2026-02-20,163,40
server_007_text_2,server_007,2026-02-20,133,53
server_007_text_1,server_007,2026-02-21,215,35
server_007_text_2,server_007,2026-02-21,63,21
server_007_text_1,server_007,2026-02-22,26,6
server_007_text_2,server_007,2026-02-22,30,10
server_007_text_1,server_007,2026-02-23,149,47
server_007_text_2,server_007,2026-02-23,66,11
server_007_text_1,server_007,2026-02-24,65,16
server_007_text_2,server_007,2026-02-24,53,31
server_007_text_1,server_007,2026-02-25,167,33
server_007_text_2,server_007,2026-02-25,121,40
server_007_text_1,server_007,2026-02-26,213,39
server_007_text_2,server_007,2026-02-26,44,22
server_007_text_1,server_007,2026-02-27,221,55
server_007_text_2,server_007,2026-02-27,59,59
server_007_text_1,server_007,2026-02-28,143,38
server_007_text_2,server_007,2026-02-28,126,38
server_007_text_1,server_007,2026-03-01,55,18
server_007_text_2,server_007,2026-03-01,77,38
server_007_text_1,server_007,2026-03-02,37,11
server_007_text_2,server_007,2026-03-02,52,11
server_007_text_1,server_007,2026-03-03,105,20
server_007_text_2,server_007,2026-03-03,40,20
server_007_text_1,server_007,2026-03-04,13,3
server_007_text_2,server_007,2026-03-04,75,23
server_007_text_1,server_007,2026-03-05,100,16
server_007_text_2,server_007,2026-03-05,202,53
server_007_text_1,server_007,2026-03-06,143,56
server_007_text_2,server_007,2026-03-06,187,56
server_007_text_1,server_007,2026-03-07,112,28
server_007_text_2,server_007,2026-03-07,183,45
server_007_text_1,server_007,2026-03-08,91,45
server_007_text_2,server_007,2026-03-08,315,105
server_007_text_1,server_007,2026-03-09,231,46
server_007_text_2,server_007,2026-03-09,45,7
server_007_text_1,server_007,2026-03-10,149,49
server_007_text_2,server_007,2026-03-10,120,40
server_007_text_1,server_007,2026-03-11,51,19
server_007_text_2,server_007,2026-03-11,19,6
server_007_text_1,server_007,2026-03-12,135,59
server_007_text_2,server_007,2026-03-12,98,49
server_007_text_1,server_007,2026-03-13,47,11
server_007_text_2,server_007,2026-03-13,7,3
server_007_text_1,server_007,2026-03-14,174,72
server_007_text_2,server_007,2026-03-14,112,22
server_007_text_1,server_007,2026-03-15,144,80
server_007_text_2,server_007,2026-03-15,326,80
